MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
3.859,1.541,1.902,2.831,0.730,1.194,1.194,1.541,1.820,1.194,3.618,2.056,0.730,1.820,2.056,2.750,2.056,0.000,0.000,1.194,0.730,2.886,2.886,0.730,8.898,1.194,1.541,1.820,1.541,1.820,1.820,2.260,0.000,2.260,0.000,13.299,13.299,0.730,1.820,0.730,1.541,2.494,0.000,0.000,2.494,0.000,0.000,1.194,0.000,1.194,0.730,0.730,2.260,1.820,0.730,1.820,2.056,0.000,0.730,1.194,10.706,1.541,1.541,1.194,0.000,7.800,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.603,14.195,1.194,1.541,12.484
5.685,1.541,1.918,2.785,0.730,1.194,1.541,1.541,1.820,1.194,3.238,2.056,0.730,1.820,1.820,2.440,2.056,4.003,4.003,1.194,0.730,2.603,2.603,1.194,5.053,1.541,1.541,1.541,1.541,1.820,1.820,2.056,9.679,2.260,0.000,10.680,12.069,0.730,1.541,0.730,1.541,2.421,11.275,0.000,2.515,0.000,0.000,1.194,0.730,1.541,0.730,1.541,2.440,1.820,0.730,1.541,2.056,4.003,1.541,1.194,10.252,1.541,1.541,1.194,8.395,5.860,7.566,0.000,0.000,0.000,0.730,1.541,0.730,10.272,1.541,14.198,1.541,1.820,12.188
5.357,1.541,1.902,2.810,0.730,1.194,1.194,1.541,1.820,1.194,3.011,2.056,0.730,1.820,1.541,2.260,2.440,5.915,4.072,1.194,0.730,2.886,2.886,1.541,0.000,1.541,1.541,1.541,1.541,1.820,0.730,1.820,10.991,2.260,0.000,9.200,12.077,0.730,1.820,0.730,1.541,2.422,11.393,0.000,2.518,0.730,0.000,1.194,0.000,1.820,0.730,1.541,2.440,0.730,0.000,2.056,2.056,3.782,1.541,0.730,9.853,1.541,1.541,1.194,8.558,0.000,7.566,0.000,0.000,0.000,0.730,1.820,0.730,12.879,2.440,14.195,1.541,1.820,11.983
3.859,1.541,1.886,2.767,0.730,1.194,1.541,1.541,1.820,1.194,3.859,2.056,0.730,1.820,2.056,2.440,2.056,1.194,0.730,0.730,0.730,2.886,2.886,1.541,0.000,1.194,1.541,1.820,1.541,1.820,1.820,2.056,4.138,2.260,0.000,13.917,13.957,0.730,1.820,0.730,1.541,2.526,0.000,0.000,2.526,0.000,0.000,1.194,0.000,1.541,0.730,1.194,2.603,1.820,0.730,1.820,2.056,1.194,0.730,1.194,10.190,1.541,1.541,1.194,7.021,4.648,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.886,14.192,1.541,1.820,12.287
5.685,1.541,1.787,2.998,0.730,1.194,0.730,1.194,1.194,0.730,1.820,2.056,0.730,1.820,1.820,2.603,2.056,2.440,2.440,0.730,0.730,2.056,1.820,1.194,10.754,0.730,1.541,1.820,1.541,1.820,1.194,1.820,13.131,2.260,0.000,8.454,13.590,0.730,1.820,0.730,1.541,2.513,13.476,0.000,2.617,0.730,0.000,1.541,0.730,1.820,0.730,0.730,3.128,0.730,0.730,1.820,1.541,2.440,0.730,1.541,11.644,1.541,1.541,1.194,10.287,4.792,0.000,0.000,8.212,0.000,0.730,1.820,1.194,0.000,2.260,14.198,1.541,1.820,13.196
6.338,1.541,1.893,2.735,0.730,1.194,1.194,1.541,1.194,1.194,3.341,2.056,0.730,1.820,0.730,2.056,2.056,4.323,4.323,0.730,0.730,2.440,2.440,1.541,0.000,1.541,1.541,1.541,1.541,1.820,1.541,2.056,11.090,2.260,0.000,7.787,11.699,0.730,1.541,0.730,1.541,2.398,0.000,0.000,2.398,0.730,0.000,0.730,0.000,1.194,0.730,1.541,2.056,1.820,0.000,2.056,1.820,4.263,1.541,1.194,10.635,1.541,1.541,1.194,7.021,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,1.820,14.197,1.541,1.820,11.812
3.859,1.541,1.875,2.763,0.730,1.194,1.541,1.541,1.820,1.194,3.702,2.056,0.730,1.820,2.056,1.820,2.056,5.527,5.527,1.194,0.730,2.440,2.440,1.541,0.000,1.541,1.541,1.541,0.730,1.194,1.820,0.730,11.628,2.260,0.000,0.000,11.628,0.730,1.541,0.730,0.730,2.459,0.000,0.000,2.459,0.000,0.000,0.730,0.000,1.194,0.730,1.541,2.260,1.820,0.000,2.056,1.820,5.527,1.541,1.194,9.691,1.541,1.541,1.194,0.000,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,1.820,14.192,0.730,1.820,11.533
6.221,1.541,1.955,2.745,0.730,1.194,1.541,1.541,1.820,1.194,3.702,2.056,0.730,1.820,1.194,2.260,2.056,4.697,4.697,1.194,0.730,2.260,2.260,1.541,0.000,1.541,1.541,1.541,1.820,1.820,1.541,1.820,9.848,1.194,7.137,10.169,12.206,0.730,1.541,0.730,1.541,2.444,0.000,0.000,2.444,0.730,0.000,0.730,0.000,1.541,0.730,1.541,2.260,1.820,0.730,1.541,1.820,4.697,1.541,1.194,11.039,1.541,1.541,1.194,7.397,0.000,0.000,0.000,0.000,0.000,0.730,1.541,1.194,0.000,1.541,14.198,1.541,1.194,11.581
3.859,1.541,1.886,2.782,0.730,1.194,1.541,1.541,1.820,1.194,3.933,1.820,0.730,1.820,2.056,2.056,2.056,5.322,5.322,1.194,0.730,2.440,2.440,1.541,0.730,1.541,1.541,1.541,1.820,1.820,1.820,1.541,10.040,2.260,0.000,10.040,11.868,0.730,1.820,0.730,1.194,2.409,0.000,0.000,2.409,0.000,0.000,0.730,0.000,1.194,0.730,1.541,2.056,1.820,0.000,2.056,2.056,5.322,1.194,0.730,8.823,1.541,1.541,1.194,0.000,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.440,14.194,0.730,1.820,11.648
3.859,1.541,1.991,2.828,0.730,1.194,1.541,1.541,1.541,1.194,3.530,2.056,0.730,1.820,2.056,2.603,2.056,0.730,0.730,0.730,0.730,2.886,2.886,1.194,9.558,1.194,1.541,1.820,1.541,1.820,1.541,2.260,0.000,2.260,0.000,14.080,14.080,0.730,1.194,0.730,1.541,2.538,0.000,0.000,2.538,0.000,0.000,1.194,0.000,1.541,0.730,1.194,2.750,1.820,0.730,1.820,2.056,0.730,0.730,1.541,11.816,1.541,1.541,1.194,9.141,5.173,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.440,14.194,1.194,1.541,12.887
7.021,1.194,1.686,2.665,0.730,1.194,1.541,1.541,0.730,1.194,3.011,2.056,0.730,1.541,2.056,2.260,2.056,3.011,3.011,0.730,0.730,2.886,2.886,1.194,9.178,1.541,1.541,1.820,1.194,1.820,1.820,2.056,11.725,2.260,0.000,9.308,12.656,0.730,1.820,0.730,1.541,2.456,0.000,0.000,2.456,0.730,0.000,1.194,0.000,1.194,0.730,1.541,2.056,1.820,0.000,2.056,2.056,3.011,0.730,1.194,9.788,1.541,1.541,1.194,0.000,8.577,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.260,14.197,1.541,1.820,11.995
3.859,1.541,1.935,2.795,0.730,1.194,1.194,1.541,1.820,1.194,3.859,2.056,0.730,1.820,2.056,2.440,2.056,0.730,0.000,1.194,0.730,2.886,2.886,1.194,8.511,1.194,1.541,1.820,1.541,1.820,1.541,2.056,3.859,2.260,0.000,13.486,13.523,0.730,1.820,0.730,1.541,2.505,0.000,0.000,2.505,0.000,0.000,1.194,0.000,1.541,0.730,1.194,2.440,1.820,0.000,2.056,2.056,0.730,1.194,1.541,11.721,1.541,1.541,1.194,7.397,5.654,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.440,14.192,1.194,1.541,12.308
3.859,1.541,1.969,2.819,0.730,1.194,1.194,1.541,1.820,1.194,3.341,2.056,0.730,1.820,2.056,2.056,2.056,4.597,4.597,0.730,0.730,2.603,2.260,1.541,0.000,1.541,1.541,1.541,1.820,1.820,1.820,1.820,11.375,2.260,0.000,6.694,11.718,0.730,1.541,0.730,1.541,2.405,0.000,0.000,2.405,0.730,0.000,0.730,0.000,1.541,0.730,1.541,2.056,1.820,0.730,1.194,2.056,4.597,1.541,1.194,9.951,1.541,1.541,1.194,8.521,0.000,0.000,0.000,0.000,0.000,0.730,1.541,1.194,0.000,2.260,14.192,1.541,1.820,11.867
6.448,0.000,1.848,2.755,0.730,1.194,1.541,1.541,1.820,1.194,3.128,1.820,0.730,1.194,2.056,2.056,2.056,4.492,4.492,1.194,0.730,2.260,2.260,1.194,9.178,1.541,1.541,0.730,0.000,0.730,0.000,0.000,0.000,1.541,0.000,0.000,0.000,0.730,1.541,0.730,1.541,2.541,0.000,0.000,2.541,0.000,0.000,1.194,0.000,1.820,1.194,1.541,2.886,1.820,1.194,1.541,1.820,4.492,1.541,1.194,10.869,1.541,1.541,1.194,0.000,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.886,14.194,1.541,1.820,11.878
6.448,1.541,1.912,2.787,0.730,1.194,1.541,1.541,1.820,1.194,3.011,2.056,0.730,1.194,0.730,2.260,2.056,4.437,4.437,1.194,0.730,2.260,1.541,1.194,6.448,1.541,1.541,1.541,1.541,1.820,1.194,2.056,12.054,2.260,0.000,0.000,12.054,0.730,1.541,0.730,1.541,2.425,0.000,0.000,2.425,0.730,0.000,0.730,0.000,1.194,0.730,1.541,1.820,1.820,0.000,2.056,2.056,4.437,1.541,1.194,10.292,1.541,1.541,1.194,0.000,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.056,14.192,1.541,1.820,11.813
3.859,1.541,1.860,2.746,0.730,1.194,1.541,1.541,1.820,1.194,3.438,2.056,0.730,1.820,2.056,2.440,2.056,3.128,3.011,1.194,0.730,2.603,2.603,1.194,4.883,1.541,1.541,1.820,1.541,1.541,1.820,2.260,0.000,2.260,0.000,12.734,12.734,0.730,1.194,0.730,1.541,2.463,0.000,0.000,2.463,0.000,0.000,1.194,0.000,1.541,0.730,1.541,2.260,1.820,0.730,1.541,2.056,3.128,0.730,1.194,9.728,1.541,1.541,1.194,8.315,3.933,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.260,14.194,1.541,1.820,12.078
5.685,1.541,1.868,2.733,0.730,1.194,1.541,1.541,1.820,1.194,3.128,2.056,0.730,1.820,1.820,2.260,2.056,3.341,3.341,1.194,0.730,2.886,2.886,1.541,0.000,1.194,1.194,1.820,1.541,1.820,1.820,1.820,9.635,2.260,0.000,9.552,11.372,0.730,1.820,0.730,1.541,2.388,11.484,0.000,2.504,0.000,0.000,1.194,0.730,1.541,0.730,1.194,2.440,1.820,0.000,2.056,2.056,3.341,1.194,1.194,10.190,1.541,1.541,1.194,0.000,7.088,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.440,14.192,1.541,1.820,12.078
3.859,1.541,1.875,2.846,0.730,1.194,0.730,1.541,1.820,1.194,3.859,2.056,0.730,1.820,2.056,2.440,2.056,2.603,2.440,1.194,0.730,2.886,2.886,1.541,0.000,1.194,1.541,1.820,1.541,1.820,1.820,2.260,0.000,2.260,0.000,13.125,13.125,0.730,1.820,0.730,1.541,2.485,0.000,0.000,2.485,0.000,0.000,1.194,0.000,1.541,0.730,1.194,2.260,1.820,0.000,2.056,2.056,2.603,1.194,1.194,10.763,1.541,1.541,1.194,0.000,4.648,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.260,14.197,1.541,1.820,12.139
6.338,1.541,1.899,2.767,0.730,1.194,1.194,1.541,1.541,1.194,3.011,2.056,0.730,1.820,0.730,2.056,2.260,4.545,4.545,1.194,0.730,2.260,2.260,1.194,6.733,1.541,1.194,1.820,1.541,1.820,1.541,2.056,12.388,2.260,0.000,0.000,12.388,0.730,1.820,0.730,1.541,2.442,0.000,0.000,2.442,0.730,0.000,0.730,0.000,0.730,0.730,1.194,1.820,1.820,0.730,1.541,2.056,4.545,0.730,1.194,10.750,1.541,1.541,1.194,9.049,4.492,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.440,14.197,1.541,1.820,12.017
6.099,1.194,1.710,2.714,0.730,0.730,1.541,1.541,1.820,1.194,3.782,2.056,0.730,1.820,0.000,2.260,2.260,6.533,2.440,1.194,0.730,2.440,1.820,1.541,0.000,1.541,1.541,1.541,1.820,1.820,1.820,2.260,0.000,2.260,0.000,11.304,11.304,0.730,1.820,0.730,1.541,2.372,11.304,0.000,2.491,0.000,0.000,1.194,0.000,1.541,0.730,1.541,2.750,1.820,0.730,1.820,1.194,14.195,0.000,0.000,0.000,1.194,1.194,1.194,0.000,8.955,7.248,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.260,14.195,1.541,1.820,11.760
3.859,1.541,1.918,2.777,0.730,1.194,1.541,1.541,1.820,1.194,3.238,1.820,0.730,1.820,2.056,2.260,2.056,5.053,5.053,1.194,0.730,1.820,2.440,1.541,0.000,1.541,1.541,1.541,1.820,1.820,1.820,1.541,8.613,1.820,10.869,10.226,13.038,0.730,1.541,0.730,1.541,2.475,0.000,0.000,2.475,0.000,0.000,1.194,0.000,1.541,0.730,1.541,2.440,1.820,0.730,1.820,2.056,5.053,1.541,1.194,10.046,1.541,1.541,1.194,0.000,0.000,0.000,0.000,8.070,0.000,0.730,1.820,1.194,0.000,2.750,14.197,1.541,1.820,11.992
5.357,1.194,1.848,2.790,0.730,1.194,1.541,1.541,1.820,1.194,3.782,1.541,0.730,1.820,1.541,2.056,2.260,6.554,5.685,1.194,0.730,2.750,2.750,1.541,0.000,1.541,1.194,1.820,0.730,1.820,1.820,0.730,11.094,2.260,0.000,0.000,11.094,0.730,1.541,0.730,1.541,2.419,11.094,0.000,2.509,0.730,0.000,1.194,0.000,1.820,0.730,1.541,2.440,1.820,0.000,2.056,1.820,5.322,1.541,0.730,9.812,1.541,1.541,1.194,0.000,0.000,8.059,0.000,0.000,0.000,0.730,1.820,0.730,12.646,2.260,14.198,1.541,1.820,11.842
5.685,1.541,1.905,2.782,0.730,1.194,1.194,1.541,1.820,1.194,3.128,2.056,0.730,1.820,1.820,2.440,2.056,2.260,2.260,1.194,0.730,2.886,2.886,1.541,0.000,1.194,1.541,1.820,1.541,1.820,1.820,2.056,10.975,2.260,0.000,9.026,11.999,0.730,1.820,0.730,1.541,2.417,12.468,0.000,2.546,0.730,0.000,1.194,0.730,1.820,0.730,1.194,2.603,1.820,0.000,2.056,1.541,2.260,1.194,1.194,10.818,1.541,1.541,1.194,0.000,5.173,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,0.730,14.198,1.541,1.820,12.359
3.859,1.194,1.803,2.707,0.730,1.194,1.541,1.541,1.541,1.194,3.782,2.056,0.730,1.820,2.056,1.820,2.440,5.494,2.603,1.194,0.730,2.750,2.750,1.541,0.000,1.541,1.541,1.541,1.820,1.820,1.820,2.260,0.000,2.260,0.000,11.834,11.834,0.730,1.820,0.730,1.541,2.407,0.000,0.000,2.407,0.000,0.000,0.730,0.000,1.194,0.730,1.541,1.820,1.820,0.000,2.056,1.820,5.494,1.541,0.730,8.873,0.730,1.541,1.194,0.000,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.603,14.195,1.541,1.820,11.589
5.685,1.541,1.919,2.807,0.730,1.194,1.194,0.000,1.820,1.194,1.194,2.056,0.730,1.820,1.820,2.260,2.603,5.012,0.000,1.194,0.730,2.603,2.603,1.194,7.580,1.541,1.541,1.541,1.820,1.194,1.194,0.730,10.599,2.260,0.000,8.729,11.615,0.730,1.194,0.730,1.541,2.420,12.424,0.000,2.547,0.000,0.000,1.194,0.730,2.056,0.730,1.194,2.750,1.820,0.000,2.056,2.056,5.012,0.730,1.194,9.974,1.541,1.541,1.194,7.232,7.724,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.440,14.194,1.541,1.820,12.142
7.021,1.541,1.764,2.613,0.730,1.194,1.541,1.541,1.820,1.194,2.440,2.056,0.730,1.541,2.056,2.440,2.056,1.820,1.541,1.194,0.730,2.886,2.886,1.194,3.011,1.194,1.541,1.820,1.541,1.820,1.820,2.056,3.530,2.260,0.000,12.470,12.511,0.730,1.820,0.730,1.541,2.448,0.000,0.000,2.448,0.000,0.000,1.194,0.000,1.194,0.730,1.194,2.056,1.820,0.730,1.820,2.056,1.820,0.730,1.194,9.697,1.541,1.541,1.194,6.655,3.530,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.750,14.197,1.541,1.820,11.984
6.221,1.541,1.899,2.797,0.730,1.194,1.194,1.541,1.541,1.194,3.011,2.056,0.730,1.820,1.194,2.260,2.056,4.545,4.545,1.194,0.730,2.603,2.603,1.541,0.000,1.541,1.541,1.820,1.541,1.820,1.541,1.820,10.464,2.260,0.000,10.221,12.206,0.730,1.541,0.730,1.541,2.435,0.000,0.000,2.435,0.730,0.000,0.730,0.000,1.541,0.730,1.541,2.056,1.820,1.194,1.541,2.056,4.545,1.194,1.194,10.464,1.541,1.541,1.194,7.021,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.056,14.194,1.541,1.820,11.897
5.685,1.541,1.950,2.779,0.730,1.194,1.194,1.541,1.194,1.194,2.056,2.056,0.730,1.820,1.820,2.440,2.056,3.011,2.886,1.194,0.730,2.750,2.750,1.541,0.000,1.194,1.541,1.820,1.541,1.820,1.541,2.056,11.712,2.260,0.000,8.649,12.440,0.730,1.820,0.730,1.541,2.445,11.788,0.000,2.541,0.730,0.000,1.194,0.730,1.541,0.730,1.541,2.603,1.820,0.730,1.541,2.056,2.886,1.541,1.194,10.035,1.541,1.541,1.194,7.873,7.185,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.260,14.194,1.541,1.820,12.505
3.859,1.541,1.905,2.767,0.730,1.194,1.541,1.541,1.820,1.194,3.618,2.056,0.730,1.820,2.056,2.603,2.056,0.000,0.000,1.194,0.730,2.056,2.056,0.730,7.339,1.194,1.541,1.820,1.541,1.820,1.541,2.260,0.000,2.260,0.000,13.295,13.295,0.730,1.820,0.730,1.541,2.493,0.000,0.000,2.493,0.000,0.000,1.194,0.000,1.541,0.730,1.194,2.440,1.820,0.000,2.056,2.056,0.000,0.730,1.194,10.137,1.541,1.541,1.194,7.724,7.185,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.260,14.194,1.194,1.541,12.324
5.685,1.541,1.864,2.791,0.730,1.194,1.194,1.541,1.541,1.194,3.438,2.056,0.730,1.820,1.820,2.440,2.056,3.341,3.128,1.194,0.730,2.750,2.750,1.541,0.000,1.194,1.541,1.820,1.541,1.820,1.820,2.260,0.000,2.260,0.000,11.193,11.193,0.730,1.820,0.730,1.541,2.439,11.538,0.000,2.531,0.000,0.000,1.194,0.730,1.541,0.730,1.194,2.440,1.820,0.730,1.541,2.056,3.341,0.730,1.194,9.770,1.541,1.541,1.194,7.383,5.211,0.000,0.000,0.000,0.000,0.730,1.820,0.730,10.272,2.886,14.195,1.541,1.820,12.178
5.685,1.541,1.886,2.755,0.730,1.194,1.541,1.541,1.820,1.194,3.128,2.056,0.730,1.820,1.820,2.260,2.260,4.492,4.437,1.194,0.730,2.603,2.603,1.194,7.185,1.541,1.541,1.541,1.541,1.820,1.820,2.260,0.000,2.260,0.000,10.951,10.951,0.730,1.541,0.730,1.541,2.404,11.055,0.000,2.500,0.000,0.000,1.194,0.730,1.541,0.730,1.541,2.440,1.820,0.730,1.541,2.056,4.492,1.541,1.194,10.148,1.541,1.541,1.194,0.000,5.357,0.000,0.000,8.147,0.000,0.730,1.541,1.194,0.000,1.820,14.198,1.541,1.820,12.049
3.859,1.541,1.889,2.752,0.730,1.194,1.541,1.541,1.820,1.194,3.341,2.056,0.730,1.820,2.056,2.260,2.056,4.492,4.492,1.194,0.730,2.260,2.260,1.194,7.455,1.541,1.541,1.541,1.820,1.820,1.820,2.260,0.000,2.260,0.000,10.991,10.991,0.730,1.820,0.730,1.541,2.467,0.000,0.000,2.467,0.000,0.000,0.730,0.730,1.541,0.730,1.541,2.440,1.820,0.730,1.541,2.056,4.492,1.194,1.194,10.411,1.541,1.541,1.194,7.309,0.000,0.000,0.000,0.000,0.000,0.730,1.541,1.194,0.000,1.820,14.194,1.541,1.820,11.874
3.859,1.541,1.836,2.743,0.730,1.194,1.541,1.541,1.820,1.194,3.933,2.056,0.730,1.820,2.056,2.056,2.056,5.527,5.527,1.194,0.730,2.886,2.886,1.541,0.000,1.541,1.541,1.541,1.820,1.820,1.820,1.194,10.608,2.260,0.000,8.136,11.414,0.730,1.194,0.730,1.541,2.380,0.000,0.000,2.380,0.000,0.000,0.730,0.000,1.194,0.730,1.541,1.820,1.820,0.000,2.056,2.056,5.527,1.541,0.730,8.511,1.541,1.541,1.194,0.000,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,1.820,14.195,1.541,1.194,11.608
5.685,1.541,1.978,2.821,0.730,1.194,1.541,1.541,1.820,1.194,3.530,2.056,0.730,1.820,1.820,2.750,2.056,0.730,0.000,0.730,0.730,2.886,2.886,0.730,11.705,0.730,1.541,1.820,1.194,1.820,1.820,2.260,0.000,2.260,0.000,14.065,14.065,0.730,1.820,0.730,1.541,2.537,12.583,0.000,2.611,0.000,0.000,1.541,0.730,1.820,0.730,0.730,3.011,1.820,1.194,1.820,1.541,0.000,0.730,1.541,11.575,1.541,1.541,1.194,7.397,6.173,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.440,14.197,1.194,1.541,13.092
5.357,1.541,1.848,2.733,0.730,1.194,1.541,1.541,1.541,1.194,1.541,1.820,0.730,1.820,1.541,2.056,2.440,5.969,5.591,1.194,0.730,2.440,2.440,1.194,8.622,1.541,1.541,1.194,1.541,1.820,1.820,1.820,10.603,2.260,0.000,7.647,11.264,0.730,1.820,0.730,1.541,2.421,11.463,0.000,2.520,0.730,0.000,0.730,0.730,1.541,0.730,1.194,2.440,1.820,1.194,1.541,1.820,5.915,1.541,0.730,8.511,1.541,1.541,1.194,0.000,0.000,8.729,0.000,0.000,0.000,0.730,1.541,1.194,0.000,2.260,14.194,1.541,1.820,12.073
5.685,1.541,1.915,2.814,0.730,1.194,1.194,1.194,1.820,0.730,1.194,1.820,0.730,1.820,1.820,2.260,2.056,3.011,3.011,1.194,0.730,2.886,2.886,1.541,0.000,1.541,1.541,1.820,1.541,1.820,1.194,2.056,10.073,2.260,0.000,7.539,10.810,0.730,1.194,0.730,1.541,2.339,12.322,0.000,2.512,0.730,0.000,1.194,0.730,1.820,0.730,1.194,2.603,1.820,0.000,2.056,2.056,3.011,1.194,1.194,10.754,1.541,1.541,1.194,9.734,6.917,7.933,0.000,0.000,0.000,0.730,1.820,0.730,9.716,2.056,14.195,1.541,1.820,12.206
4.492,1.194,1.746,2.675,0.730,1.194,1.541,1.541,1.820,1.194,2.603,2.056,0.730,1.820,2.056,1.820,2.440,6.470,3.618,1.194,0.730,2.750,2.750,1.541,0.000,1.541,1.541,1.541,1.820,1.820,1.820,0.730,8.070,2.260,0.000,12.123,12.636,0.730,1.820,0.730,1.194,2.455,0.000,0.000,2.455,0.730,0.000,0.730,0.000,1.194,0.730,1.541,2.056,1.820,0.000,2.056,1.820,5.357,1.541,1.194,9.951,1.541,1.541,1.194,0.000,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.440,14.194,1.541,1.820,11.607
5.685,1.541,1.860,2.752,0.730,1.194,1.541,1.541,1.820,1.194,3.859,2.056,0.730,1.820,1.820,2.440,2.056,1.541,1.541,1.194,0.730,1.541,1.820,1.541,0.000,1.194,1.541,1.820,1.541,1.820,1.541,2.056,10.943,2.260,0.000,6.221,11.253,0.730,1.820,0.730,1.541,2.369,11.253,0.000,2.488,0.730,0.000,1.194,0.730,1.541,0.730,1.194,2.440,1.820,0.730,1.820,2.056,1.541,0.730,1.194,9.776,1.541,1.541,1.194,4.792,3.702,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.886,14.195,1.541,1.820,12.150
5.685,1.541,1.985,2.825,0.730,1.194,1.541,1.541,1.820,1.194,3.530,2.056,0.730,1.820,1.820,2.750,2.056,0.730,0.000,0.730,0.730,2.886,2.886,0.730,9.859,0.730,1.541,1.820,1.194,1.820,1.194,2.260,0.000,2.260,0.000,13.741,13.741,0.730,1.820,0.730,1.541,2.517,12.364,0.000,2.594,0.000,0.000,1.541,0.730,1.820,0.730,0.730,3.128,1.820,0.730,1.820,1.541,0.000,1.194,1.541,12.181,1.541,1.541,1.194,5.427,7.750,0.000,0.000,8.014,0.000,0.730,1.820,1.194,0.000,0.730,14.197,1.194,1.541,13.276
3.859,1.541,1.902,2.765,0.730,1.194,1.541,1.541,1.820,1.194,3.933,2.056,0.730,1.820,2.056,2.056,2.056,5.427,5.427,1.194,0.730,2.440,2.440,1.541,0.000,1.541,1.541,1.541,1.820,1.820,1.820,0.730,11.548,2.260,0.000,7.088,11.940,0.730,1.541,0.730,1.541,2.445,0.000,0.000,2.445,0.000,0.000,0.730,0.000,1.194,0.730,1.541,2.056,1.194,0.000,2.056,2.056,5.427,1.541,0.730,8.914,1.541,1.541,1.194,0.000,0.000,0.000,0.000,0.000,0.000,0.730,0.730,1.194,0.000,2.260,14.192,1.541,0.730,11.678
3.859,1.541,1.948,2.808,0.730,1.194,1.194,1.541,0.730,1.194,3.618,2.056,0.730,1.820,2.056,2.440,2.056,0.000,0.000,1.194,0.730,2.886,2.886,0.730,8.658,1.194,1.541,1.820,1.541,1.820,1.820,2.260,0.000,2.260,0.000,13.133,13.133,0.730,1.820,0.730,1.541,2.485,0.000,0.000,2.485,0.000,0.000,1.194,0.000,1.541,0.730,0.730,2.260,1.820,0.000,2.056,2.056,0.000,1.194,1.194,10.534,1.541,1.541,1.194,0.000,5.685,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.440,14.195,1.194,1.541,12.336
6.221,1.541,1.902,2.776,0.730,1.194,1.541,1.541,1.820,1.194,3.933,2.056,0.730,1.820,1.194,2.056,2.056,4.927,4.927,1.194,0.730,2.886,2.886,1.541,0.000,1.541,1.541,1.820,1.820,1.820,1.541,1.820,9.716,2.056,10.169,6.655,12.069,0.730,1.194,0.730,1.541,2.421,0.000,0.000,2.421,0.000,0.000,1.194,0.000,1.541,0.730,1.541,2.260,1.820,0.000,2.056,2.056,4.927,0.730,0.730,9.616,1.541,1.541,1.194,5.915,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.886,14.192,1.541,1.820,11.817
